,exchange,timestamp,originalQuantity,price,side,status,type,timeInForce,action,orderId,unit,positionType,datetime,pair
182,binance,1669837147127,0.147,16967.26,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:07.127,BTCUSDT
183,binance,1669837163215,0.034,16966.8,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:23.215,BTCUSDT
184,binance,1669837167964,0.03,16965.78,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:27.964,BTCUSDT
185,binance,1669837174157,0.406,16964.52,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:34.157,BTCUSDT
186,binance,1669837179490,0.27899999999999997,16962.06,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:39.490,BTCUSDT
187,binance,1669837191498,0.003,16960.58,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:39:51.498,BTCUSDT
188,binance,1669837216323,0.1,16959.17,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:40:16.323,BTCUSDT
189,binance,1669837347515,0.042,16957.92,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:42:27.515,BTCUSDT
190,binance,1669837353272,0.023,16956.85,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:42:33.272,BTCUSDT
191,binance,1669837378746,0.002,16953.83,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:42:58.746,BTCUSDT
192,binance,1669837386338,0.038,16950.75,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:43:06.338,BTCUSDT
193,binance,1669837447350,0.262,16949.29,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:44:07.350,BTCUSDT
194,binance,1669837449265,0.01,16945.63,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 03:44:09.265,BTCUSDT
195,binance,1669841410293,0.3,17106.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:50:10.293,BTCUSDT
196,binance,1669841791393,0.04,17110.26,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:56:31.393,BTCUSDT
197,binance,1669841951203,0.066,17144.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:11.203,BTCUSDT
198,binance,1669841959258,0.128,17146.85,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:19.258,BTCUSDT
199,binance,1669841962202,0.183,17149.42,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:22.202,BTCUSDT
200,binance,1669841963557,0.705,17150.96,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:23.557,BTCUSDT
201,binance,1669841964801,0.01,17152.78,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:24.801,BTCUSDT
202,binance,1669841991613,0.022000000000000002,17153.67,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:51.613,BTCUSDT
203,binance,1669841992864,0.028999999999999998,17154.86,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:52.864,BTCUSDT
204,binance,1669841998079,0.016,17159.78,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 04:59:58.079,BTCUSDT
205,binance,1669842028820,0.073,17154.39,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:00:28.820,BTCUSDT
206,binance,1669842032677,0.027999999999999997,17161.54,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:00:32.677,BTCUSDT
207,binance,1669842034291,0.003,17135.26,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:00:34.291,BTCUSDT
208,binance,1669842035946,0.003,17162.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:00:35.946,BTCUSDT
209,binance,1669842037169,0.013999999999999999,17165.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:00:37.169,BTCUSDT
210,binance,1669842125604,0.011000000000000001,17132.51,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:02:05.604,BTCUSDT
211,binance,1669843167611,0.6940000000000001,16958.09,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 05:19:27.611,BTCUSDT
212,binance,1669843172454,0.01,16957.28,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 05:19:32.454,BTCUSDT
213,binance,1669843315481,0.22699999999999998,16954.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 05:21:55.481,BTCUSDT
214,binance,1669844167788,0.026000000000000002,17122.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:36:07.788,BTCUSDT
215,binance,1669844321847,0.433,17131.75,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:38:41.847,BTCUSDT
216,binance,1669844945297,0.431,17152.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:49:05.297,BTCUSDT
217,binance,1669845418160,0.001,17158.29,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:56:58.160,BTCUSDT
218,binance,1669845419456,0.077,17159.54,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:56:59.456,BTCUSDT
219,binance,1669845420476,0.166,17160.99,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:57:00.476,BTCUSDT
220,binance,1669845434134,0.33299999999999996,17163.63,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:57:14.134,BTCUSDT
221,binance,1669845435198,0.131,17164.34,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:57:15.198,BTCUSDT
222,binance,1669845436358,0.013999999999999999,17165.63,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:57:16.358,BTCUSDT
223,binance,1669845471081,0.738,17165.97,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:57:51.081,BTCUSDT
224,binance,1669845500105,0.75,17167.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:58:20.105,BTCUSDT
225,binance,1669845507164,0.009000000000000001,17168.39,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 05:58:27.164,BTCUSDT
226,binance,1669846980271,0.02,17161.57,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:23:00.271,BTCUSDT
227,binance,1669847024171,0.005,17097.58,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 06:23:44.171,BTCUSDT
228,binance,1669847636305,0.006999999999999999,17168.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:33:56.305,BTCUSDT
229,binance,1669847637319,0.027000000000000003,17173.68,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:33:57.319,BTCUSDT
230,binance,1669847638461,0.003,17174.78,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:33:58.461,BTCUSDT
231,binance,1669847640118,0.38799999999999996,17175.8,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:34:00.118,BTCUSDT
232,binance,1669847645125,0.002,17176.95,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:34:05.125,BTCUSDT
233,binance,1669847651305,0.124,17177.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:34:11.305,BTCUSDT
234,binance,1669847652370,0.008,17178.56,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:34:12.370,BTCUSDT
235,binance,1669847654185,0.033,17179.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:34:14.185,BTCUSDT
236,binance,1669847779390,0.002,17124.54,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:36:19.390,BTCUSDT
237,binance,1669848709175,0.004,17163.83,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:51:49.175,BTCUSDT
238,binance,1669848883199,0.055,17179.6,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:54:43.199,BTCUSDT
239,binance,1669848907569,0.022000000000000002,17180.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:55:07.569,BTCUSDT
240,binance,1669849048594,0.335,17180.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:28.594,BTCUSDT
241,binance,1669849050217,0.05,17180.7,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:30.217,BTCUSDT
242,binance,1669849051318,0.092,17181.35,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:31.318,BTCUSDT
243,binance,1669849052678,0.045,17181.76,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:32.678,BTCUSDT
244,binance,1669849056098,0.001,17182.25,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:36.098,BTCUSDT
245,binance,1669849067149,0.636,17182.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:47.149,BTCUSDT
246,binance,1669849071077,0.006,17178.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:57:51.077,BTCUSDT
247,binance,1669849105265,0.618,17181.92,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:25.265,BTCUSDT
248,binance,1669849106796,0.063,17181.92,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:26.796,BTCUSDT
249,binance,1669849109092,0.001,17185.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:29.092,BTCUSDT
250,binance,1669849110201,0.008,17192.2,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:30.201,BTCUSDT
251,binance,1669849111229,0.14300000000000002,17193.0,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:31.229,BTCUSDT
252,binance,1669849112351,0.342,17204.99,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:32.351,BTCUSDT
253,binance,1669849113478,0.024,17226.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:33.478,BTCUSDT
254,binance,1669849114557,0.669,17235.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:34.557,BTCUSDT
255,binance,1669849115561,0.25,17249.09,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:35.561,BTCUSDT
256,binance,1669849116563,1.7930000000000001,17261.49,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:36.563,BTCUSDT
257,binance,1669849117914,0.24,17256.75,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:37.914,BTCUSDT
258,binance,1669849118999,0.251,17254.31,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:38.999,BTCUSDT
259,binance,1669849120011,0.9059999999999999,17263.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:40.011,BTCUSDT
260,binance,1669849121566,0.259,17270.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:41.566,BTCUSDT
261,binance,1669849122568,0.8690000000000001,17274.05,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:42.568,BTCUSDT
262,binance,1669849123575,0.02,17284.88,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:43.575,BTCUSDT
263,binance,1669849124921,1.706,17287.79,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:44.921,BTCUSDT
264,binance,1669849125923,0.7,17294.01,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 06:58:45.923,BTCUSDT
265,binance,1669849189438,0.188,17086.5,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 06:59:49.438,BTCUSDT
266,binance,1669849330305,0.6970000000000001,17070.05,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:10.305,BTCUSDT
267,binance,1669849332932,0.022000000000000002,17064.05,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:12.932,BTCUSDT
268,binance,1669849334598,0.055,17058.6,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:14.598,BTCUSDT
269,binance,1669849337639,0.151,17054.54,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:17.639,BTCUSDT
270,binance,1669849351189,0.02,17053.93,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:31.189,BTCUSDT
271,binance,1669849355374,0.951,17050.22,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:35.374,BTCUSDT
272,binance,1669849366450,0.602,17048.64,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:02:46.450,BTCUSDT
273,binance,1669849386384,0.047,17044.16,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:03:06.384,BTCUSDT
274,binance,1669849690240,0.565,17041.23,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:08:10.240,BTCUSDT
275,binance,1669849691697,0.022000000000000002,17036.93,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:08:11.697,BTCUSDT
276,binance,1669849692705,0.008,17036.4,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 07:08:12.705,BTCUSDT
277,binance,1669850104552,0.035,17231.15,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:15:04.552,BTCUSDT
278,binance,1669850109625,0.01,17233.03,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:15:09.625,BTCUSDT
279,binance,1669850480017,0.126,17219.7,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:21:20.017,BTCUSDT
280,binance,1669850483147,0.27399999999999997,17220.5,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:21:23.147,BTCUSDT
281,binance,1669850527229,0.015,17247.21,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:22:07.229,BTCUSDT
282,binance,1669850826936,0.039,17247.11,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:27:06.936,BTCUSDT
283,binance,1669850828384,0.002,17248.87,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:27:08.384,BTCUSDT
284,binance,1669850844375,0.071,17249.98,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:27:24.375,BTCUSDT
285,binance,1669851597614,0.01,17242.79,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:39:57.614,BTCUSDT
286,binance,1669851691248,0.006,17224.23,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:41:31.248,BTCUSDT
287,binance,1669851699852,0.01,17221.35,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:41:39.852,BTCUSDT
288,binance,1669851700871,0.146,17176.22,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:41:40.871,BTCUSDT
289,binance,1669851822071,0.057999999999999996,17253.53,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:43:42.071,BTCUSDT
290,binance,1669851823284,0.002,17256.53,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:43:43.284,BTCUSDT
291,binance,1669851824600,0.053,17257.57,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:43:44.600,BTCUSDT
292,binance,1669851852154,0.028999999999999998,17259.58,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:12.154,BTCUSDT
293,binance,1669851854099,2.464,17271.59,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:14.099,BTCUSDT
294,binance,1669851855222,0.327,17275.18,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:15.222,BTCUSDT
295,binance,1669851869778,0.002,17269.6,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:29.778,BTCUSDT
296,binance,1669851884088,0.063,17281.06,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:44.088,BTCUSDT
297,binance,1669851897078,0.13,17282.81,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:57.078,BTCUSDT
298,binance,1669851898286,0.064,17283.67,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:44:58.286,BTCUSDT
299,binance,1669852624452,0.10300000000000001,17225.72,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 07:57:04.452,BTCUSDT
300,binance,1669853018688,0.006,17225.1,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:03:38.688,BTCUSDT
301,binance,1669853181367,0.024,17072.38,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:06:21.367,BTCUSDT
302,binance,1669853204748,0.076,17068.63,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:06:44.748,BTCUSDT
303,binance,1669853207096,0.113,17065.01,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:06:47.096,BTCUSDT
304,binance,1669853212463,0.027000000000000003,17063.34,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:06:52.463,BTCUSDT
305,binance,1669853234439,0.20199999999999999,17060.98,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:07:14.439,BTCUSDT
306,binance,1669853235503,0.008,17059.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:07:15.503,BTCUSDT
307,binance,1669853237423,0.012,17058.45,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:07:17.423,BTCUSDT
308,binance,1669853242252,0.069,17059.24,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:07:22.252,BTCUSDT
309,binance,1669853787262,0.937,17264.42,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:16:27.262,BTCUSDT
310,binance,1669853788431,0.033,17265.52,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:16:28.431,BTCUSDT
311,binance,1669853811843,0.005,17261.57,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:16:51.843,BTCUSDT
312,binance,1669853817679,0.128,17267.67,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:16:57.679,BTCUSDT
313,binance,1669853839211,0.05,17275.63,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:17:19.211,BTCUSDT
314,binance,1669853850632,0.006999999999999999,17280.93,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:17:30.632,BTCUSDT
315,binance,1669853851666,0.039,17282.63,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:17:31.666,BTCUSDT
316,binance,1669854184242,0.002,17270.09,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:23:04.242,BTCUSDT
317,binance,1669854195178,0.004,17284.73,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:23:15.178,BTCUSDT
318,binance,1669854197092,0.032,17283.42,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:23:17.092,BTCUSDT
319,binance,1669854692821,0.002,17204.16,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:31:32.821,BTCUSDT
320,binance,1669854721698,0.467,17246.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 08:32:01.698,BTCUSDT
321,binance,1669855272403,0.17800000000000002,17079.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:41:12.403,BTCUSDT
322,binance,1669855785678,0.011000000000000001,17100.11,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:49:45.678,BTCUSDT
323,binance,1669855938781,0.035,17067.54,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:52:18.781,BTCUSDT
324,binance,1669855942204,0.008,17066.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:52:22.204,BTCUSDT
325,binance,1669855995530,0.115,17064.23,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:53:15.530,BTCUSDT
326,binance,1669855998339,0.057999999999999996,17059.31,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:53:18.339,BTCUSDT
327,binance,1669855999600,0.365,17057.51,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:53:19.600,BTCUSDT
328,binance,1669856067190,0.006999999999999999,17056.53,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:54:27.190,BTCUSDT
329,binance,1669856068875,0.064,17051.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 08:54:28.875,BTCUSDT
330,binance,1669857036566,2.421,17060.02,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:10:36.566,BTCUSDT
331,binance,1669857913335,0.1,17193.64,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 09:25:13.335,BTCUSDT
332,binance,1669857933278,0.021,17047.31,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:25:33.278,BTCUSDT
333,binance,1669857934382,0.079,17046.89,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:25:34.382,BTCUSDT
334,binance,1669857948180,0.022000000000000002,17042.88,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:25:48.180,BTCUSDT
335,binance,1669857951175,0.466,17039.94,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:25:51.175,BTCUSDT
336,binance,1669858112414,0.043,17050.0,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:28:32.414,BTCUSDT
337,binance,1669858113479,0.032,17035.08,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:28:33.479,BTCUSDT
338,binance,1669858114667,0.039,17034.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:28:34.667,BTCUSDT
339,binance,1669858115848,0.46799999999999997,17033.12,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 09:28:35.848,BTCUSDT
340,binance,1669859960116,0.008,17174.26,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 09:59:20.116,BTCUSDT
341,binance,1669861962568,0.002,17032.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:32:42.568,BTCUSDT
342,binance,1669861965677,1.112,17032.03,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:32:45.677,BTCUSDT
343,binance,1669861986126,0.028999999999999998,17030.65,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:06.126,BTCUSDT
344,binance,1669861987387,0.051,17027.15,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:07.387,BTCUSDT
345,binance,1669861990427,0.001,17025.78,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:10.427,BTCUSDT
346,binance,1669861992082,0.002,17025.42,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:12.082,BTCUSDT
347,binance,1669862003119,0.002,17023.57,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:23.119,BTCUSDT
348,binance,1669862004131,0.003,17019.33,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:24.131,BTCUSDT
349,binance,1669862005293,0.021,17018.04,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 10:33:25.293,BTCUSDT
350,binance,1669863650670,0.004,17053.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 11:00:50.670,BTCUSDT
351,binance,1669864753230,0.005,17219.69,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 11:19:13.230,BTCUSDT
352,binance,1669864754366,0.183,17224.32,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 11:19:14.366,BTCUSDT
353,binance,1669864760273,0.009000000000000001,17228.77,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 11:19:20.273,BTCUSDT
354,binance,1669864761495,0.733,17230.86,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 11:19:21.495,BTCUSDT
355,binance,1669864830764,0.011000000000000001,17218.31,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 11:20:30.764,BTCUSDT
356,binance,1669867986788,0.021,17223.35,BUY,FILLED,LIMIT,IOC,,,base_asset,SHORT,2022-12-01 12:13:06.788,BTCUSDT
357,binance,1669872870488,0.013999999999999999,17115.44,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:34:30.488,BTCUSDT
358,binance,1669873158894,0.025,17028.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:39:18.894,BTCUSDT
359,binance,1669873159903,0.027999999999999997,17020.96,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:39:19.903,BTCUSDT
360,binance,1669873483197,0.002,17017.62,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:44:43.197,BTCUSDT
361,binance,1669873486295,0.044000000000000004,17015.95,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:44:46.295,BTCUSDT
362,binance,1669873534146,0.049,17015.2,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:45:34.146,BTCUSDT
363,binance,1669873565259,0.8759999999999999,17014.05,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:46:05.259,BTCUSDT
364,binance,1669873566502,0.789,17013.6,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:46:06.502,BTCUSDT
365,binance,1669873567676,0.001,17012.76,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:46:07.676,BTCUSDT
366,binance,1669873568860,0.134,17011.7,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:46:08.860,BTCUSDT
367,binance,1669873569864,0.337,17010.14,SELL,FILLED,LIMIT,IOC,,,base_asset,LONG,2022-12-01 13:46:09.864,BTCUSDT
